"Indexcd","Idxtrd01","Idxtrd02","Idxtrd03","Idxtrd04","Idxtrd05","Idxtrd06","Idxtrd07"
"399001","2018-12-11","7642.158","7685.402","7628.153","7685.402","614999.74","6140936.29"
"399001","2018-12-12","7721.816","7737.240","7675.264","7698.016","601944.65","5989090.96"
"399001","2018-12-13","7717.469","7849.656","7679.016","7808.041","817217.20","8544215.50"
"399001","2018-12-14","7785.291","7792.736","7624.725","7629.649","813034.56","8085658.94"
"399001","2018-12-17","7599.011","7618.680","7515.460","7592.646","653408.67","6482430.12"
"399001","2018-12-18","7540.964","7609.395","7473.453","7530.325","633142.54","6125311.13"
"399001","2018-12-19","7541.502","7548.720","7407.456","7418.693","567706.11","5695058.91"
"399001","2018-12-20","7402.204","7445.048","7363.768","7426.441","617087.90","5953000.58"
"399001","2018-12-21","7399.147","7405.272","7283.761","7337.597","722670.56","6780225.68"
"399001","2018-12-24","7315.265","7393.710","7293.155","7392.560","576858.19","5690368.52"
"399001","2018-12-25","7308.606","7362.073","7180.075","7332.347","800330.77","7162141.36"
"399001","2018-12-26","7323.988","7369.842","7277.560","7289.546","607924.98","5520955.22"
"399001","2018-12-27","7402.600","7415.925","7215.338","7215.338","740245.05","6846087.39"
"399001","2018-12-28","7229.873","7282.501","7174.904","7239.789","673512.19","6268166.39"
"399001","2019-01-02","7259.489","7266.469","7136.949","7149.266","628161.33","6375603.34"
"399001","2019-01-03","7134.146","7217.833","7081.828","7089.441","720254.75","6989720.22"
"399001","2019-01-04","7022.123","7284.840","7011.328","7284.840","1040123.51","9378722.54"
"399001","2019-01-07","7333.317","7409.382","7303.464","7400.205","1057370.42","9946181.81"
"399001","2019-01-08","7381.610","7412.185","7361.414","7391.648","924487.52","8047248.55"
"399001","2019-01-09","7425.635","7552.197","7404.486","7447.935","1096210.59","10612044.97"
"399001","2019-01-10","7442.696","7491.692","7415.285","7428.614","877986.00","8050661.33"
"399001","2019-01-11","7441.176","7490.170","7404.309","7474.009","821226.00","7493129.09"
"399001","2019-01-14","7473.884","7488.364","7394.957","7409.199","830143.55","7097096.86"
"399001","2019-01-15","7403.790","7549.663","7386.155","7547.349","906466.29","8716627.95"
"399001","2019-01-16","7545.350","7586.661","7518.706","7540.450","890831.68","8349026.33"
"399001","2019-01-17","7534.044","7545.813","7463.992","7470.355","851220.60","7573134.01"
"399001","2019-01-18","7486.949","7584.763","7479.656","7581.389","963832.43","8731959.86"
"399001","2019-01-21","7591.191","7661.618","7578.487","7626.235","903699.27","8984397.46"
"399001","2019-01-22","7615.802","7615.802","7493.777","7516.786","775886.41","7295641.52"
"399001","2019-01-23","7493.066","7542.645","7489.317","7523.774","650415.96","6068972.40"
"399001","2019-01-24","7537.498","7604.993","7485.241","7573.525","820002.01","7852150.61"
"399001","2019-01-25","7581.286","7657.034","7554.553","7595.453","890484.93","8732748.68"
"399001","2019-01-28","7641.289","7704.846","7569.773","7589.581","841894.07","8617314.18"
"399001","2019-01-29","7575.434","7578.131","7428.402","7551.300","881220.23","8312254.07"
"399001","2019-01-30","7518.028","7580.224","7470.355","7470.471","701579.56","7102702.44"
"399001","2019-01-31","7485.787","7552.560","7428.863","7479.215","898614.45","8497673.34"
"399001","2019-02-01","7524.665","7684.112","7517.834","7683.997","894805.23","8838526.26"
"399001","2019-02-11","7695.175","7922.536","7695.175","7919.046","1049942.55","10675455.40"
"399001","2019-02-12","7915.064","8027.631","7903.900","8010.075","1317450.52","11603652.94"
"399001","2019-02-13","8029.972","8191.983","8016.780","8171.207","1592839.56","15042435.14"
"399001","2019-02-14","8182.324","8260.329","8141.098","8219.961","1596924.13","13561352.09"
"399001","2019-02-15","8198.453","8223.644","8117.511","8125.635","1538037.47","13496230.00"
"399001","2019-02-18","8187.890","8446.918","8187.890","8446.918","1943631.86","17286599.56"
"399001","2019-02-19","8480.761","8537.346","8350.864","8440.870","2039798.71","18604191.67"
"399001","2019-02-20","8443.976","8488.474","8372.963","8473.427","1682896.34","15013502.91"
"399001","2019-02-21","8467.152","8619.619","8416.167","8451.710","1986160.33","18730126.22"
"399001","2019-02-22","8431.559","8651.197","8393.863","8651.197","1957926.64","18742722.16"
"399001","2019-02-25","8804.966","9134.581","8785.419","9134.581","3156053.51","31929147.72"
"399001","2019-02-26","9162.916","9276.451","9036.746","9089.040","3427009.35","33407626.71"
"399001","2019-02-27","9062.965","9158.196","8901.717","9005.765","2586437.72","25156687.90"
"399001","2019-02-28","9001.184","9097.403","8970.648","9031.927","1881711.08","18668990.71"
"399001","2019-03-01","9111.959","9167.650","9005.486","9167.650","1897059.57","19339836.76"
"399001","2019-03-04","9280.651","9567.151","9260.727","9384.415","2955499.15","31583901.28"
"399001","2019-03-05","9366.767","9595.743","9328.003","9595.743","2565849.14","26525753.29"
"399001","2019-03-06","9640.947","9707.915","9518.715","9700.494","3232377.02","31837837.86"
"399001","2019-03-07","9685.296","9782.218","9546.555","9678.114","3132749.12","32582192.09"
"399001","2019-03-08","9447.598","9726.304","9346.728","9363.724","3429904.79","35143386.55"
"399001","2019-03-11","9425.798","9704.328","9370.378","9704.328","2633596.94","28600920.61"
"399001","2019-03-12","9766.498","9928.200","9683.066","9841.239","3040229.76","33665819.71"
"399001","2019-03-13","9828.149","9828.149","9534.333","9592.055","2692564.96","29628779.27"
"399001","2019-03-14","9521.625","9620.461","9323.059","9417.926","2136404.00","23310556.96"
"399001","2019-03-15","9485.333","9650.544","9452.906","9550.538","1801653.88","20539811.84"
"399001","2019-03-18","9583.445","9843.430","9510.660","9843.430","1998611.22","23361076.85"
"399001","2019-03-19","9844.462","9908.170","9774.748","9839.744","1935386.85","21696008.76"
"399001","2019-03-20","9828.073","9848.769","9642.674","9800.604","2041392.40","22003731.83"
"399001","2019-03-21","9808.737","9934.860","9771.862","9869.797","2343259.70","24162990.85"
"399001","2019-03-22","9871.985","9891.829","9692.245","9879.220","2030713.45","21603517.62"
"399001","2019-03-25","9705.024","9858.075","9680.942","9701.695","2058246.77","22104716.33"
"399001","2019-03-26","9753.166","9780.083","9487.098","9513.002","1955729.62","20841270.86"
"399001","2019-03-27","9582.033","9609.435","9446.351","9609.435","1616252.79","18345598.99"
"399001","2019-03-28","9586.378","9695.519","9537.608","9546.507","1541112.07","18355641.00"
"399001","2019-03-29","9556.301","9906.864","9554.066","9906.864","2027304.72","24309879.50"
"399001","2019-04-01","9976.979","10277.549","9976.979","10267.702","2534964.05","30327211.95"
"399001","2019-04-02","10314.792","10334.955","10220.807","10260.360","2499241.15","29328167.27"
"399001","2019-04-03","10199.966","10350.573","10166.669","10340.513","2103956.65","24071391.59"
"399001","2019-04-04","10379.199","10453.503","10309.532","10415.799","2228448.75","26528363.63"
"399001","2019-04-08","10510.430","10541.185","10226.254","10351.866","2480652.85","28957193.19"
"399001","2019-04-09","10368.029","10438.993","10304.730","10436.617","1899065.39","22952452.59"
"399001","2019-04-10","10403.242","10529.740","10328.608","10435.080","2065298.31","26214135.25"
"399001","2019-04-11","10420.646","10437.453","10149.383","10158.400","1794586.34","22397328.04"
"399001","2019-04-12","10138.088","10186.466","10053.812","10132.337","1433529.05","17060491.52"
"399001","2019-04-15","10294.825","10365.307","10048.834","10053.760","1680563.94","20801490.04"
"399001","2019-04-16","9993.248","10287.641","9928.280","10287.641","1754901.03","21689227.62"
"399001","2019-04-17","10288.450","10410.652","10257.561","10344.429","1882863.33","23265193.40"
"399001","2019-04-18","10338.504","10363.851","10267.308","10287.665","1572540.86","18993455.45"
"399001","2019-04-19","10280.338","10418.241","10208.610","10418.241","1567362.48","18410501.50"
"399001","2019-04-22","10418.712","10418.712","10192.522","10224.307","1745051.44","21313609.16"
"399001","2019-04-23","10206.024","10247.390","10091.919","10124.660","1590273.37","19019000.99"
"399001","2019-04-24","10162.381","10239.370","10023.910","10236.271","1613370.03","18335399.21"
"399001","2019-04-25","10186.226","10209.140","9902.016","9907.625","1727824.84","19844720.20"
"399001","2019-04-26","9852.940","9927.742","9774.751","9780.822","1406229.97","17101140.09"
"399001","2019-04-29","9775.951","9822.815","9597.088","9622.493","1554987.46","18155435.47"
"399001","2019-04-30","9573.411","9730.547","9573.393","9674.535","1134455.59","13939031.60"
"399001","2019-05-06","9289.743","9333.916","8893.147","8943.521","1679393.26","19238411.23"
"399001","2019-05-07","9011.517","9160.518","8928.570","9089.458","1307055.91","15413947.50"
"399001","2019-05-08","8899.912","9167.809","8873.438","9002.533","1211280.07","13163068.06"
"399001","2019-05-09","8919.501","9012.239","8860.175","8877.307","1016785.92","11741069.36"
"399001","2019-05-10","8988.921","9238.547","8820.593","9235.388","1450909.56","16698230.45"
"399001","2019-05-13","9112.522","9191.070","9059.322","9103.362","1064036.23","12547543.46"
"399001","2019-05-14","8998.969","9142.458","8996.924","9038.364","1008191.69","11857415.80"
"399001","2019-05-15","9125.268","9282.964","9123.905","9259.029","1106012.10","13390653.91"
"399001","2019-05-16","9247.992","9307.219","9211.752","9293.324","1173270.70","13487149.92"
"399001","2019-05-17","9299.463","9303.053","8964.370","9000.189","1358198.58","15147973.39"
"399001","2019-05-20","8980.804","8994.177","8792.844","8916.107","1139419.98","12833924.30"
"399001","2019-05-21","8920.456","9120.692","8892.145","9087.521","1182506.20","13212867.40"
"399001","2019-05-22","9068.995","9132.375","8986.529","9041.224","1114861.75","12899051.14"
"399001","2019-05-23","8997.252","8997.252","8789.410","8809.535","1113180.30","12857905.23"
"399001","2019-05-24","8788.172","8880.812","8745.595","8776.765","930475.98","10306644.33"
"399001","2019-05-27","8795.143","9003.874","8732.985","8979.826","1171913.49","12900667.01"
"399001","2019-05-28","8979.579","9082.698","8946.700","9035.693","1096593.07","12679186.38"
"399001","2019-05-29","8971.222","9077.512","8956.718","9010.358","964159.05","10914301.57"
"399001","2019-05-30","8974.404","8974.404","8845.826","8943.349","1059175.20","11445761.58"
"399001","2019-05-31","8939.411","9016.160","8892.120","8922.695","956717.55","10705450.18"
"399001","2019-06-03","8953.369","9012.083","8826.750","8856.987","1072765.41","12112473.15"
"399001","2019-06-04","8854.496","8868.089","8697.495","8748.271","954188.71","11143284.81"
"399001","2019-06-05","8831.135","8851.120","8729.211","8746.046","876017.35","10681878.91"
"399001","2019-06-06","8741.827","8741.827","8557.582","8584.940","929592.97","10355879.53"
"399001","2019-06-10","8621.732","8748.972","8582.478","8711.786","867711.65","10016235.64"
"399001","2019-06-11","8721.272","9045.117","8718.472","9037.673","1345953.36","15440946.96"
"399001","2019-06-12","9008.565","9038.872","8930.910","8954.716","1147502.81","12528844.32"
"399001","2019-06-13","8948.577","8974.797","8866.223","8951.606","973023.65","10750492.01"
"399001","2019-06-14","8956.923","8994.162","8801.326","8810.127","1044864.14","11214614.69"
"399001","2019-06-17","8807.836","8864.772","8753.419","8780.873","764272.38","8718934.06"
"399001","2019-06-18","8785.770","8839.231","8722.934","8804.316","705200.25","8079689.01"
"399001","2019-06-19","9051.846","9084.181","8923.437","8925.729","1124708.67","13888218.20"
"399001","2019-06-20","8923.568","9183.147","8900.749","9134.959","1348741.90","16076675.13"
"399001","2019-06-21","9181.641","9252.546","9158.324","9214.267","1431230.69","16703002.67"
"399001","2019-06-24","9220.226","9251.485","9171.351","9212.117","1049339.89","12543130.15"
"399001","2019-06-25","9206.184","9206.184","9004.759","9118.102","1056984.65","12472563.57"
"399001","2019-06-26","9064.126","9164.280","9040.320","9122.425","772001.79","9750265.67"
"399001","2019-06-27","9154.039","9274.424","9152.634","9239.484","964733.18","12850533.28"
"399001","2019-06-28","9236.064","9236.064","9126.888","9178.314","864104.51","10166747.26"
"399001","2019-07-01","9384.788","9530.464","9339.770","9530.464","1536319.69","18748184.63"
"399001","2019-07-02","9516.417","9560.518","9483.155","9545.522","1312590.36","15549949.56"
"399001","2019-07-03","9519.800","9520.379","9376.307","9419.839","1042791.72","13633717.40"
"399001","2019-07-04","9435.042","9466.020","9323.074","9368.305","909234.77","11552948.76"
"399001","2019-07-05","9379.939","9464.390","9345.788","9443.215","745164.25","10251799.51"
"399001","2019-07-08","9419.688","9420.238","9124.159","9186.287","1041337.12","12744589.25"
"399001","2019-07-09","9178.907","9221.719","9119.654","9198.785","718095.18","9407727.46"
"399001","2019-07-10","9231.857","9239.284","9130.527","9166.147","749126.20","8998094.53"
"399001","2019-07-11","9216.950","9282.948","9121.455","9152.771","747306.59","9551849.78"
"399001","2019-07-12","9161.271","9236.423","9122.409","9213.383","752080.31","9109071.98"
"399001","2019-07-15","9181.026","9358.080","9066.712","9309.415","1063959.84","12807615.04"
"399001","2019-07-16","9294.556","9324.907","9255.429","9283.409","912372.63","10378302.28"
"399001","2019-07-17","9274.691","9354.812","9242.253","9301.998","1100904.43","11593130.80"
"399001","2019-07-18","9258.122","9258.122","9153.008","9154.650","966048.58","10421784.66"
"399001","2019-07-19","9198.817","9298.208","9198.817","9228.554","877517.67","10074403.73"
"399001","2019-07-22","9247.281","9254.649","9073.488","9122.637","929117.62","10612698.66"
"399001","2019-07-23","9125.459","9175.832","9104.756","9175.832","708191.62","9107784.23"
"399001","2019-07-24","9203.228","9312.673","9203.228","9266.298","936270.74","11525750.07"
"399001","2019-07-25","9265.309","9344.818","9247.966","9344.818","990372.63","12038869.63"
"399001","2019-07-26","9310.646","9363.270","9294.605","9349.002","817269.32","9991147.95"
"399001","2019-07-29","9350.212","9376.424","9310.634","9354.277","854788.16","10422168.67"
"399001","2019-07-30","9362.230","9469.076","9362.230","9399.101","1003110.91","11489357.90"
"399001","2019-07-31","9374.439","9374.439","9318.586","9326.615","822007.90","9928455.44"
"399001","2019-08-01","9278.833","9327.939","9223.306","9268.054","830944.17","10591380.18"
"399001","2019-08-02","9049.353","9150.730","9020.263","9136.460","1032241.79","12623065.76"
"399001","2019-08-05","9093.068","9168.104","8984.728","8984.728","940498.34","11722716.86"
"399001","2019-08-06","8805.155","8898.384","8669.895","8859.470","1233332.00","14067036.87"
"399001","2019-08-07","8919.891","8933.991","8814.744","8814.744","813656.92","9900601.54"
"399001","2019-08-08","8870.182","8936.485","8859.478","8919.276","783827.93","9693546.07"
"399001","2019-08-09","8963.473","8970.515","8780.717","8795.181","860656.69","11125050.21"
"399001","2019-08-12","8816.887","8978.522","8798.495","8978.522","849698.46","10955774.84"
"399001","2019-08-13","8910.146","8960.020","8869.456","8902.632","753216.33","9626814.26"
"399001","2019-08-14","9034.050","9060.398","8956.077","8966.469","988125.53","12464456.70"
"399001","2019-08-15","8779.534","9011.773","8758.045","9009.679","989667.71","11858577.04"
"399001","2019-08-16","9007.149","9136.215","8995.567","9060.917","1052244.84","13282653.79"
"399001","2019-08-19","9165.801","9328.972","9141.892","9328.972","1472333.46","18669058.42"
"399001","2019-08-20","9340.664","9389.393","9301.919","9328.729","1354821.99","16307493.23"
"399001","2019-08-21","9304.524","9361.741","9287.311","9322.754","1127785.71","13821332.26"
"399001","2019-08-22","9350.646","9363.793","9282.761","9350.557","1163762.00","13839774.87"
"399001","2019-08-23","9356.999","9397.758","9311.258","9362.549","1120530.38","14063851.37"
"399001","2019-08-26","9181.710","9298.103","9173.014","9270.389","1171399.43","14536815.74"
"399001","2019-08-27","9333.105","9517.654","9333.105","9443.176","1458185.65","17982185.54"
"399001","2019-08-28","9449.400","9453.755","9375.568","9414.002","1210186.31","14588242.00"
"399001","2019-08-29","9428.997","9440.665","9363.154","9398.470","1123526.22","13650289.91"
"399001","2019-08-30","9458.387","9492.041","9310.112","9365.676","1254513.66","16374323.10"
"399001","2019-09-02","9393.026","9586.521","9389.481","9569.470","1309009.64","17197877.88"
"399001","2019-09-03","9591.424","9633.686","9547.765","9633.686","1341805.40","17466025.89"
"399001","2019-09-04","9612.625","9700.319","9590.978","9700.319","1496508.30","18638798.90"
"399001","2019-09-05","9752.343","9900.760","9751.953","9783.504","1988097.04","24023792.17"
"399001","2019-09-06","9829.967","9837.230","9742.274","9823.419","1441414.40","19059645.20"
"399001","2019-09-09","9907.131","10001.931","9853.688","10001.931","1781255.81","22404017.37"
"399001","2019-09-10","10005.806","10005.806","9903.419","9964.926","1657535.30","20740749.51"
"399001","2019-09-11","9985.114","10000.252","9835.973","9853.724","1512292.31","19143059.26"
"399001","2019-09-12","9886.249","9941.169","9837.273","9919.804","1197085.71","15087728.41"
"399001","2019-09-16","9952.326","9962.154","9877.111","9918.092","1296087.37","16410544.84"
"399001","2019-09-17","9890.585","9890.585","9684.148","9722.797","1345700.15","16424034.33"
"399001","2019-09-18","9747.982","9785.617","9701.637","9753.311","1047835.01","13719977.59"
"399001","2019-09-19","9786.399","9852.196","9733.967","9852.196","1126056.10","14465117.29"
"399001","2019-09-20","9873.942","9903.687","9832.395","9881.249","1221398.58","16439760.60"
"399001","2019-09-23","9853.473","9853.473","9703.662","9781.140","1205081.82","15848292.50"
"399001","2019-09-24","9783.390","9896.181","9761.034","9811.377","1259219.77","17647788.96"
"399001","2019-09-25","9768.380","9768.380","9656.049","9671.058","1223300.46","16203130.33"
"399001","2019-09-26","9698.281","9707.923","9464.836","9464.836","1206267.00","16138175.49"
"399001","2019-09-27","9470.535","9574.503","9467.153","9548.960","927601.49","12166177.89"
"399001","2019-09-30","9544.016","9581.641","9446.043","9446.238","818359.12","10854512.41"
"399001","2019-10-08","9474.572","9556.959","9468.744","9474.754","862089.51","11728866.96"
"399001","2019-10-09","9443.453","9507.040","9380.568","9506.561","821365.40","10918697.23"
"399001","2019-10-10","9504.034","9643.521","9480.175","9638.102","977734.43","13871049.83"
"399001","2019-10-11","9656.982","9704.677","9583.518","9666.583","1006941.03","13609470.06"
"399001","2019-10-14","9753.582","9840.589","9725.677","9786.638","1245315.77","16165223.85"
"399001","2019-10-15","9759.954","9759.954","9658.511","9671.729","1072341.72","13861349.08"
"399001","2019-10-16","9678.311","9722.123","9635.447","9642.059","934226.50","12669361.88"
"399001","2019-10-17","9657.091","9670.697","9617.005","9645.389","810474.21","10783769.40"
"399001","2019-10-18","9665.808","9706.378","9516.747","9533.505","969395.81","12354776.78"
"399001","2019-10-21","9533.093","9560.976","9476.455","9553.573","825553.32","10879832.65"
"399001","2019-10-22","9582.114","9642.935","9558.364","9642.089","817508.84","11009496.09"
"399001","2019-10-23","9641.886","9652.074","9547.504","9567.749","822446.50","10558017.70"
"399001","2019-10-24","9570.330","9598.331","9495.005","9555.761","797940.44","10272406.83"
"399001","2019-10-25","9562.298","9665.600","9509.343","9660.440","904144.87","12252363.59"
"399001","2019-10-28","9721.641","9802.146","9704.532","9801.874","1295571.43","16707778.45"
"399001","2019-10-29","9812.482","9818.744","9746.032","9746.032","1364450.03","17215890.93"
"399001","2019-10-30","9707.176","9726.950","9647.004","9681.538","1102860.48","13744840.78"
"399001","2019-10-31","9709.100","9720.968","9626.933","9635.329","1010172.35","13739823.33"
"399001","2019-11-01","9621.892","9814.673","9604.308","9802.334","971751.87","13752343.05"
"399001","2019-11-04","9828.599","9908.199","9828.599","9868.133","1076228.81","15223447.77"
"399001","2019-11-05","9885.023","9982.340","9847.199","9938.607","1116425.48","15328023.35"
"399001","2019-11-06","9947.309","9947.309","9829.746","9860.975","1045787.27","14570403.97"
"399001","2019-11-07","9849.960","9939.532","9835.891","9917.487","969699.08","12551795.73"
"399001","2019-11-08","9985.197","10008.514","9890.996","9895.337","1077497.60","14666583.59"
"399001","2019-11-11","9821.406","9821.406","9664.064","9680.575","999127.90","13177479.01"
"399001","2019-11-12","9675.561","9699.416","9570.443","9670.144","889659.35","11481839.67"
"399001","2019-11-13","9678.649","9702.513","9622.308","9687.853","765284.59","10815014.18"
"399001","2019-11-14","9689.933","9768.672","9677.763","9746.561","953573.40","12553052.55"
"399001","2019-11-15","9741.934","9777.686","9647.992","9647.992","954088.44","12908054.55"
"399001","2019-11-18","9635.806","9725.781","9624.947","9715.275","861424.03","11383915.05"
"399001","2019-11-19","9721.013","9889.754","9711.289","9889.754","992194.13","13826386.53"
"399001","2019-11-20","9885.904","9908.625","9796.953","9809.048","1007647.57","14064604.58"
"399001","2019-11-21","9772.033","9818.488","9733.440","9774.443","814095.28","10960983.16"
"399001","2019-11-22","9794.317","9875.709","9573.474","9626.903","1107969.98","16115118.10"
"399001","2019-11-25","9626.405","9643.235","9515.331","9626.356","1071936.92","13968549.35"
"399001","2019-11-26","9662.414","9698.599","9609.730","9677.234","1121531.62","13674205.86"
"399001","2019-11-27","9643.111","9694.225","9589.209","9648.392","968246.65","12173833.08"
"399001","2019-11-28","9650.266","9679.964","9594.371","9622.144","793639.50","9819052.33"
"399001","2019-11-29","9614.712","9633.138","9490.847","9582.156","847636.76","11038850.94"
"399001","2019-12-02","9603.017","9647.954","9582.324","9605.189","861368.60","10955239.19"
"399001","2019-12-03","9585.754","9657.653","9531.255","9657.653","856852.27","11479430.66"
"399001","2019-12-04","9624.185","9703.396","9614.038","9687.951","941313.14","12284514.05"
"399001","2019-12-05","9719.301","9817.206","9703.910","9799.069","1076609.37","14687889.29"
"399001","2019-12-06","9804.041","9878.623","9791.562","9878.623","1006152.37","13652162.85"
"399001","2019-12-09","9908.968","9917.606","9853.197","9876.268","1186144.83","15363107.26"
"399001","2019-12-10","9850.036","9915.866","9826.835","9915.866","1152405.53","14825619.21"
"399001","2019-12-11","9905.912","9921.653","9829.112","9852.713","1190241.53","14690540.18"
"399001","2019-12-12","9862.433","9887.564","9824.415","9836.235","1072879.51","13857052.72"
"399001","2019-12-13","9923.787","10014.207","9907.758","10004.624","1445429.75","18570314.13"
"399001","2019-12-16","10040.261","10158.241","10015.451","10158.241","1727942.39","21430090.49"
"399001","2019-12-17","10157.426","10350.650","10148.685","10306.032","2095571.17","25033555.41"
"399001","2019-12-18","10299.050","10365.163","10266.639","10294.660","1729345.12","21306150.22"
"399001","2019-12-19","10298.505","10316.773","10254.945","10296.291","1435994.55","17291272.12"
"399001","2019-12-20","10305.098","10343.070","10229.097","10229.487","1473102.42","17316061.45"
"399001","2019-12-23","10202.229","10248.804","10050.408","10056.208","1369943.17","16595691.60"
"399001","2019-12-24","10080.368","10190.040","10065.555","10189.286","1126366.15","13845480.96"
"399001","2019-12-25","10176.722","10255.204","10170.210","10229.578","1225052.55","15801626.55"
"399001","2019-12-26","10239.758","10303.715","10221.337","10303.715","1259257.24","15017699.20"
"399001","2019-12-27","10326.521","10377.944","10226.619","10233.772","1648489.07","19691457.10"
"399001","2019-12-30","10203.815","10365.957","10133.881","10365.957","1519825.56","18845690.50"
"399001","2019-12-31","10360.784","10433.293","10352.889","10430.766","1286858.14","16750888.11"
"399001","2020-01-02","10509.124","10663.555","10479.773","10638.825","1837191.53","23772801.69"
"399001","2020-01-03","10666.655","10689.591","10594.357","10656.407","1590191.02","20886406.25"
"399001","2020-01-06","10599.411","10799.580","10577.782","10698.274","1876613.17","25401960.45"
"399001","2020-01-07","10725.178","10829.045","10723.858","10829.045","1718296.99","22600344.73"
"399001","2020-01-08","10776.708","10851.281","10681.025","10706.869","2029461.31","24351342.59"
"399001","2020-01-09","10807.037","10899.482","10807.037","10898.166","1700355.55","22747518.05"
"399001","2020-01-10","10927.981","10933.805","10833.519","10879.842","1457346.88","20125749.93"
"399001","2020-01-13","10893.995","11040.201","10851.720","11040.201","1511529.16","22032536.64"
"399001","2020-01-14","11074.887","11086.809","10983.415","10988.767","1646971.77","22227506.15"
"399001","2020-01-15","10978.281","11001.806","10882.787","10972.316","1390706.82","19046184.40"
"399001","2020-01-16","10986.648","11008.208","10934.725","10967.435","1404901.37","19366553.12"
"399001","2020-01-17","11001.678","11045.250","10927.841","10954.388","1327552.24","18729346.12"
"399001","2020-01-20","10981.504","11115.884","10936.804","11115.884","1519440.39","22510996.31"
"399001","2020-01-21","11077.658","11078.039","10948.576","10953.413","1533882.80","21885493.39"
"399001","2020-01-22","10896.555","11105.691","10761.677","11072.057","1591697.10","23704092.33"
"399001","2020-01-23","10947.858","11025.995","10572.265","10681.904","1860295.18","27329200.49"
"399001","2020-02-03","9706.580","9934.349","9706.580","9779.668","1048714.96","18447900.19"
"399001","2020-02-04","9578.867","10095.691","9578.867","10089.666","2393233.29","30999409.21"
"399001","2020-02-05","10159.552","10445.094","10148.244","10305.498","2149029.60","30812014.60"
"399001","2020-02-06","10306.115","10633.165","10214.812","10601.342","2280757.37","32569798.73"
"399001","2020-02-07","10569.652","10629.149","10441.904","10611.551","2161284.00","31141528.72"
"399001","2020-02-10","10577.557","10730.054","10551.539","10728.460","2052955.67","29400281.43"
"399001","2020-02-11","10749.974","10839.185","10678.106","10768.628","1810509.25","26111572.34"
"399001","2020-02-12","10735.048","10944.630","10724.085","10940.795","1842752.72","26597308.71"
"399001","2020-02-13","10936.501","10988.231","10820.917","10864.322","1974332.10","28665329.61"
"399001","2020-02-14","10854.455","11017.646","10822.134","10916.312","1870368.04","27698992.71"
"399001","2020-02-17","10974.933","11241.499","10974.933","11241.499","2168295.75","31194030.63"
"399001","2020-02-18","11244.765","11306.486","11143.387","11306.486","2269097.50","31928807.61"
"399001","2020-02-19","11300.161","11387.992","11229.552","11235.596","2339627.09","34421215.73"
"399001","2020-02-20","11278.874","11519.074","11248.902","11509.088","2507507.98","35517261.30"
"399001","2020-02-21","11506.674","11727.888","11493.633","11629.698","2674704.04","38906885.98"
"399001","2020-02-24","11620.631","11809.750","11548.410","11772.376","2774310.57","41370490.83"
"399001","2020-02-25","11537.554","11869.407","11350.275","11856.082","3246914.53","48786075.82"
"399001","2020-02-26","11677.629","11770.509","11453.687","11497.553","3140437.65","45058559.15"
"399001","2020-02-27","11555.818","11684.497","11401.323","11534.019","2464502.64","35748981.15"
"399001","2020-02-28","11150.660","11338.350","10962.242","10980.775","2800238.02","38903719.29"
"399001","2020-03-02","11115.459","11457.416","11053.288","11381.761","2478927.70","35966984.74"
"399001","2020-03-03","11597.664","11734.177","11378.763","11484.212","2659862.70","39640138.38"
"399001","2020-03-04","11411.597","11501.797","11273.263","11493.021","2221908.40","32047198.10"
"399001","2020-03-05","11644.407","11739.836","11521.293","11711.373","2529873.60","36992234.09"
"399001","2020-03-06","11555.458","11690.201","11541.781","11582.816","2136622.39","28772116.70"
"399001","2020-03-09","11363.795","11407.472","11100.913","11108.548","2489088.54","33867902.55"
"399001","2020-03-10","11016.924","11406.305","10916.946","11403.467","2412268.97","33752818.95"
"399001","2020-03-11","11436.438","11444.781","11197.093","11200.050","2046709.79","28634912.88"
"399001","2020-03-12","11022.401","11070.407","10842.381","10941.013","1869776.62","25366886.14"
"399001","2020-03-13","10382.221","10956.509","10380.171","10831.125","2245579.36","29959195.03"
"399001","2020-03-16","10867.663","10867.663","10217.932","10253.285","2261539.29","31688115.45"
"399001","2020-03-17","10337.919","10449.327","9885.861","10202.753","1957510.58","26868476.83"
"399001","2020-03-18","10294.956","10479.783","10029.569","10029.569","1974913.77","28117788.80"
"399001","2020-03-19","10023.121","10101.803","9719.492","10019.858","1933236.71","27406614.01"
"399001","2020-03-20","10150.784","10174.509","9964.286","10150.125","1583681.55","22672700.00"
"399001","2020-03-23","9828.899","9929.964","9659.348","9691.534","1634695.31","21953813.57"
"399001","2020-03-24","9900.220","9945.920","9634.968","9921.683","1692232.18","22663537.31"
"399001","2020-03-25","10171.465","10255.579","10111.362","10241.076","1809165.35","24930517.31"
"399001","2020-03-26","10161.942","10281.572","10112.620","10155.359","1555223.60","20191572.40"
"399001","2020-03-27","10300.619","10310.532","10105.719","10109.907","1423352.56","19974632.45"
"399001","2020-03-30","9953.036","9985.379","9791.023","9904.951","1502754.92","20260783.73"
"399001","2020-03-31","10008.026","10047.978","9925.680","9962.305","1317944.26","17748009.36"
"399001","2020-04-01","9967.116","10127.097","9927.921","9951.837","1488314.76","19756331.07"
"399001","2020-04-02","9910.377","10179.205","9896.646","10179.205","1445467.20","20102133.08"
"399001","2020-04-03","10155.563","10212.909","10069.644","10110.113","1321767.70","18920137.79"
