"Indexcd","Idxtrd01","Idxtrd02","Idxtrd03","Idxtrd04","Idxtrd05","Idxtrd06","Idxtrd07"
"000001","2018-11-13","2600.500","2666.485","2597.348","2654.880","2492824.47","18960722.35"
"000001","2018-11-14","2648.309","2658.307","2627.957","2632.243","2384493.51","17697043.07"
"000001","2018-11-15","2632.138","2668.170","2631.888","2668.170","2078487.21","17188249.16"
"000001","2018-11-16","2669.780","2695.569","2657.034","2679.110","2421988.49","20498360.39"
"000001","2018-11-19","2681.899","2703.512","2674.178","2703.512","2316628.27","19656270.67"
"000001","2018-11-20","2684.287","2690.830","2643.359","2645.855","2158913.09","18087041.18"
"000001","2018-11-21","2619.821","2653.796","2617.776","2651.505","1825964.47","14937578.24"
"000001","2018-11-22","2655.896","2658.001","2634.483","2645.434","1493090.63","12557017.38"
"000001","2018-11-23","2640.667","2642.036","2577.351","2579.483","1914745.49","14997564.39"
"000001","2018-11-26","2580.842","2594.997","2568.035","2575.810","1343145.40","10815809.30"
"000001","2018-11-27","2585.826","2592.535","2566.166","2574.679","1236584.36","10222656.14"
"000001","2018-11-28","2575.454","2601.963","2561.562","2601.737","1459634.73","11957849.17"
"000001","2018-11-29","2613.781","2617.548","2567.443","2567.443","1571687.38","12947244.80"
"000001","2018-11-30","2564.564","2590.210","2555.322","2588.188","1393290.21","11221982.72"
"000001","2018-12-03","2647.132","2665.298","2629.184","2654.798","2074789.55","18783178.91"
"000001","2018-12-04","2651.561","2666.078","2644.896","2665.958","1679405.58","14414340.00"
"000001","2018-12-05","2629.833","2660.389","2625.913","2649.805","1545020.56","13373020.90"
"000001","2018-12-06","2629.820","2633.678","2603.132","2605.181","1416616.50","12909297.97"
"000001","2018-12-07","2609.341","2614.582","2599.278","2605.888","1090749.93","9772766.26"
"000001","2018-12-10","2589.194","2599.762","2576.242","2584.582","1131996.69","9914814.30"
"000001","2018-12-11","2587.015","2596.146","2583.196","2594.088","1013043.64","8540412.34"
"000001","2018-12-12","2608.114","2610.009","2595.075","2602.153","1035183.01","8899819.58"
"000001","2018-12-13","2607.144","2645.837","2599.459","2634.049","1507381.15","13239610.70"
"000001","2018-12-14","2627.283","2629.164","2593.741","2593.741","1459424.88","12372498.52"
"000001","2018-12-17","2587.263","2598.967","2573.867","2597.974","1173632.50","10296084.85"
"000001","2018-12-18","2583.634","2599.148","2563.573","2576.650","1170333.70","9930653.64"
"000001","2018-12-19","2578.675","2579.874","2547.078","2549.563","1076617.97","9371317.50"
"000001","2018-12-20","2544.505","2554.859","2516.019","2536.268","1205664.96","10350498.28"
"000001","2018-12-21","2526.554","2527.421","2498.694","2516.251","1156712.00","10136062.28"
"000001","2018-12-24","2506.737","2529.440","2500.443","2527.007","973398.52","8576093.58"
"000001","2018-12-25","2503.950","2513.964","2462.845","2504.819","1406705.60","11476600.88"
"000001","2018-12-26","2501.120","2513.826","2492.076","2498.294","1087996.29","9398953.26"
"000001","2018-12-27","2527.717","2532.002","2483.086","2483.086","1354068.43","11247976.05"
"000001","2018-12-28","2483.617","2505.114","2478.325","2493.896","1192452.50","10598085.30"
"000001","2019-01-02","2497.881","2500.278","2456.423","2465.291","1099320.13","9759257.20"
"000001","2019-01-03","2461.783","2488.479","2455.926","2464.363","1243974.97","10692278.95"
"000001","2019-01-04","2446.019","2515.316","2440.907","2514.868","1688776.67","13929867.50"
"000001","2019-01-07","2528.699","2536.978","2515.508","2533.089","1773050.10","14551324.16"
"000001","2019-01-08","2530.300","2531.345","2520.165","2526.462","1580991.81","12337903.98"
"000001","2019-01-09","2536.417","2574.408","2536.157","2544.345","1918879.30","16081252.70"
"000001","2019-01-10","2543.853","2551.826","2531.664","2535.099","1598743.26","13269233.15"
"000001","2019-01-11","2539.549","2554.787","2533.359","2553.831","1494441.00","12237566.34"
"000001","2019-01-14","2553.328","2556.294","2533.010","2535.765","1448254.64","11624341.68"
"000001","2019-01-15","2537.370","2571.502","2532.433","2570.345","1602655.30","13737498.13"
"000001","2019-01-16","2569.070","2574.236","2563.006","2570.422","1493015.39","12687631.44"
"000001","2019-01-17","2573.576","2582.556","2557.711","2559.637","1624681.34","12754612.67"
"000001","2019-01-18","2567.739","2598.884","2565.904","2596.006","1907672.37","15127043.06"
"000001","2019-01-21","2599.058","2618.980","2599.058","2610.509","1634251.15","13991548.62"
"000001","2019-01-22","2609.642","2609.642","2573.062","2579.704","1525377.73","12299543.54"
"000001","2019-01-23","2575.258","2589.513","2572.405","2581.004","1314267.98","10510132.36"
"000001","2019-01-24","2584.648","2597.289","2569.700","2591.694","1540420.46","13157504.03"
"000001","2019-01-25","2596.262","2617.002","2595.629","2601.723","1593940.26","13541516.77"
"000001","2019-01-28","2615.712","2630.318","2591.100","2596.977","1469817.65","12746563.67"
"000001","2019-01-29","2592.355","2601.736","2559.982","2594.254","1555811.12","12674904.94"
"000001","2019-01-30","2584.746","2598.815","2575.409","2575.576","1205025.71","10110392.75"
"000001","2019-01-31","2581.332","2606.628","2571.579","2584.572","1543038.69","12601324.74"
"000001","2019-02-01","2597.778","2618.477","2590.554","2618.232","1319868.50","11152262.83"
"000001","2019-02-11","2613.174","2654.096","2613.174","2653.896","1548988.58","13730719.00"
"000001","2019-02-12","2654.035","2674.478","2648.830","2671.894","1841011.79","15674154.04"
"000001","2019-02-13","2674.520","2727.075","2666.522","2721.068","2437940.10","20712531.59"
"000001","2019-02-14","2715.536","2729.455","2707.487","2719.700","1970373.49","17033083.71"
"000001","2019-02-15","2712.786","2715.632","2679.785","2682.385","1960042.65","16982326.03"
"000001","2019-02-18","2699.817","2754.357","2699.817","2754.357","2604360.07","22418407.72"
"000001","2019-02-19","2759.496","2780.784","2737.586","2755.646","2880462.71","24712105.05"
"000001","2019-02-20","2761.059","2767.411","2739.978","2761.219","2459725.27","20544692.93"
"000001","2019-02-21","2759.938","2794.013","2744.976","2751.801","2986499.69","25303337.69"
"000001","2019-02-22","2749.462","2804.226","2736.332","2804.226","3014814.11","26451887.92"
"000001","2019-02-25","2838.390","2961.795","2838.390","2961.283","5286585.90","46599143.26"
"000001","2019-02-26","2969.098","2995.676","2938.623","2941.516","5655579.67","49239654.52"
"000001","2019-02-27","2939.929","2997.488","2924.643","2953.824","4749764.53","41183761.87"
"000001","2019-02-28","2950.055","2965.304","2930.195","2940.954","3502066.02","29876395.31"
"000001","2019-03-01","2954.402","2994.005","2930.835","2994.005","3457862.00","30733766.67"
"000001","2019-03-04","3015.943","3090.796","3006.942","3027.576","5256494.36","48060365.55"
"000001","2019-03-05","3019.880","3054.962","3009.448","3054.247","4241425.29","38276853.72"
"000001","2019-03-06","3060.433","3103.825","3050.111","3102.099","5550063.65","48547832.13"
"000001","2019-03-07","3103.668","3129.940","3074.978","3106.418","5838170.65","52572522.47"
"000001","2019-03-08","3038.336","3075.046","2969.582","2969.861","5778554.73","52559824.64"
"000001","2019-03-11","2969.080","3028.254","2963.583","3026.993","4262130.29","40436842.03"
"000001","2019-03-12","3049.084","3093.391","3029.900","3060.307","5111731.58","48706663.02"
"000001","2019-03-13","3062.327","3065.288","3013.932","3026.951","4532146.25","45124730.37"
"000001","2019-03-14","3013.597","3041.156","2968.824","2990.685","3731417.98","35624035.12"
"000001","2019-03-15","3000.879","3048.121","2999.432","3021.751","3412061.39","34472150.27"
"000001","2019-03-18","3027.801","3096.418","3009.507","3096.418","3977971.79","39846960.48"
"000001","2019-03-19","3099.897","3113.433","3076.363","3090.975","3509088.60","35321679.13"
"000001","2019-03-20","3084.170","3102.520","3053.452","3090.640","3585575.05","34929540.55"
"000001","2019-03-21","3094.125","3125.019","3086.850","3101.455","4142511.82","40393983.47"
"000001","2019-03-22","3100.726","3107.275","3064.884","3104.149","3648483.46","35667833.50"
"000001","2019-03-25","3058.802","3086.996","3041.950","3043.031","3802787.62","37537566.28"
"000001","2019-03-26","3057.559","3062.690","2988.491","2997.095","3534980.21","34144482.66"
"000001","2019-03-27","3012.257","3022.762","2987.772","3022.720","2913903.57","29507595.48"
"000001","2019-03-28","3009.799","3025.779","2991.779","2994.943","2881064.25","28955456.55"
"000001","2019-03-29","3000.678","3093.033","2999.987","3090.758","3750829.91","38669960.87"
"000001","2019-04-01","3111.662","3176.622","3111.662","3170.361","4661246.93","48008593.84"
"000001","2019-04-02","3183.274","3193.272","3164.907","3176.823","4470689.81","46266208.18"
"000001","2019-04-03","3159.147","3219.256","3152.332","3216.295","4305486.35","44262204.10"
"000001","2019-04-04","3233.689","3254.140","3216.855","3246.571","4691176.69","47515638.21"
"000001","2019-04-08","3271.272","3288.453","3210.515","3244.810","5045184.03","50643123.68"
"000001","2019-04-09","3240.394","3251.646","3215.705","3239.664","3641699.97","38027297.59"
"000001","2019-04-10","3224.645","3264.778","3204.879","3241.930","3801344.08","39566997.49"
"000001","2019-04-11","3241.547","3254.126","3185.546","3189.962","3530318.79","36068455.59"
"000001","2019-04-12","3184.860","3199.278","3168.042","3188.626","2897889.96","28890897.12"
"000001","2019-04-15","3233.458","3253.976","3177.270","3177.787","3488097.85","35566612.77"
"000001","2019-04-16","3164.397","3253.598","3153.206","3253.598","3579187.52","36016663.36"
"000001","2019-04-17","3250.152","3275.334","3239.805","3263.118","3575417.96","35450988.81"
"000001","2019-04-18","3261.074","3271.388","3241.826","3250.201","3255399.42","32350817.86"
"000001","2019-04-19","3250.145","3274.335","3226.812","3270.797","3151980.04","31513192.02"
"000001","2019-04-22","3278.491","3279.489","3206.878","3215.043","3532173.87","35915429.71"
"000001","2019-04-23","3211.872","3231.582","3186.757","3198.594","3283612.07","32487018.34"
"000001","2019-04-24","3203.559","3210.651","3156.607","3201.614","2748721.64","27841085.25"
"000001","2019-04-25","3190.585","3193.749","3123.026","3123.826","3258791.29","30907608.37"
"000001","2019-04-26","3108.164","3129.213","3085.805","3086.399","2808738.54","27477640.23"
"000001","2019-04-29","3090.633","3107.761","3050.026","3062.499","2921148.86","28906327.89"
"000001","2019-04-30","3052.622","3088.407","3052.622","3078.339","2223025.17","22549812.92"
"000001","2019-05-06","2984.727","2986.540","2876.469","2906.464","3269722.69","31433651.94"
"000001","2019-05-07","2914.291","2937.283","2889.073","2926.391","2532817.69","24544421.52"
"000001","2019-05-08","2873.143","2929.431","2866.704","2893.757","2315305.19","21889261.83"
"000001","2019-05-09","2871.197","2888.860","2845.037","2850.954","2000411.33","19744688.07"
"000001","2019-05-10","2878.234","2941.454","2838.385","2939.211","2823068.08","27417626.20"
"000001","2019-05-13","2905.067","2921.410","2892.175","2903.713","2120298.82","20262412.50"
"000001","2019-05-14","2872.834","2909.204","2872.834","2883.611","2083453.53","20122331.54"
"000001","2019-05-15","2902.642","2945.395","2902.642","2938.678","2305197.01","22626278.56"
"000001","2019-05-16","2933.495","2956.171","2929.065","2955.711","2483857.01","22620306.89"
"000001","2019-05-17","2955.767","2956.783","2873.800","2882.296","2663016.43","24787517.77"
"000001","2019-05-20","2874.801","2882.629","2838.453","2870.605","2094724.42","19921077.62"
"000001","2019-05-21","2867.707","2919.237","2862.495","2905.969","2113870.22","20277777.41"
"000001","2019-05-22","2905.524","2912.395","2879.644","2891.705","2000269.05","19362936.66"
"000001","2019-05-23","2880.843","2885.139","2846.956","2852.515","1973403.09","19286948.73"
"000001","2019-05-24","2847.836","2871.856","2846.022","2852.995","1672054.90","16268931.62"
"000001","2019-05-27","2851.281","2898.129","2833.036","2892.378","1967209.02","19376871.43"
"000001","2019-05-28","2890.266","2924.040","2887.084","2909.911","2233105.57","22725381.37"
"000001","2019-05-29","2894.830","2934.977","2890.665","2914.696","1989588.21","20285503.92"
"000001","2019-05-30","2903.425","2907.846","2881.380","2905.805","2057587.89","19710555.58"
"000001","2019-05-31","2904.498","2922.908","2895.578","2898.696","1952305.80","19128040.36"
"000001","2019-06-03","2901.742","2920.829","2875.902","2890.081","2159435.54","20807332.03"
"000001","2019-06-04","2887.641","2888.386","2851.973","2862.280","1884635.41","18111891.55"
"000001","2019-06-05","2882.937","2888.768","2858.572","2861.418","1815610.47","17520084.42"
"000001","2019-06-06","2862.333","2862.333","2822.185","2827.798","1770644.11","16485054.67"
"000001","2019-06-10","2833.015","2861.131","2824.355","2852.130","1665859.18","16248983.14"
"000001","2019-06-11","2854.070","2927.430","2854.070","2925.716","2605257.96","25447998.58"
"000001","2019-06-12","2917.224","2924.702","2903.883","2909.380","2402557.75","22306395.33"
"000001","2019-06-13","2905.288","2918.423","2885.923","2910.741","2129577.91","19174820.67"
"000001","2019-06-14","2912.999","2924.320","2879.657","2881.974","2154357.96","19430311.18"
"000001","2019-06-17","2880.423","2902.481","2877.394","2887.622","1539649.60","14314163.73"
"000001","2019-06-18","2891.092","2898.330","2874.313","2890.158","1477053.20","13693523.17"
"000001","2019-06-19","2944.115","2953.336","2916.215","2917.803","2307569.73","22556725.80"
"000001","2019-06-20","2917.331","2997.389","2915.090","2987.119","2910115.37","28829654.64"
"000001","2019-06-21","2990.369","3010.349","2989.245","3001.980","2869738.35","27666245.85"
"000001","2019-06-24","3004.289","3012.826","2994.422","3008.148","2104938.94","21123718.30"
"000001","2019-06-25","3004.910","3004.910","2948.991","2982.074","2436992.44","24431507.74"
"000001","2019-06-26","2964.615","2986.914","2958.463","2976.284","1744495.33","17251605.52"
"000001","2019-06-27","2982.613","3011.538","2981.045","2996.793","1953970.49","20861864.81"
"000001","2019-06-28","2992.243","2992.243","2961.223","2978.878","1814315.23","18364176.73"
"000001","2019-07-01","3024.624","3045.367","3014.687","3044.903","2508404.33","26654105.69"
"000001","2019-07-02","3042.580","3048.484","3033.781","3043.943","2145206.24","22956661.65"
"000001","2019-07-03","3031.832","3031.832","3006.325","3015.263","2122961.73","21865799.44"
"000001","2019-07-04","3015.679","3024.502","2991.908","3005.249","1944151.33","20226638.86"
"000001","2019-07-05","3004.738","3014.847","2990.925","3011.059","1567554.29","16318084.28"
"000001","2019-07-08","2997.807","2997.807","2918.716","2933.363","2115412.68","20556881.35"
"000001","2019-07-09","2928.819","2937.762","2912.806","2928.230","1451106.04","15425142.18"
"000001","2019-07-10","2935.186","2936.752","2908.162","2915.302","1354835.38","14123625.86"
"000001","2019-07-11","2928.055","2945.802","2907.885","2917.761","1436925.22","15218140.80"
"000001","2019-07-12","2915.340","2938.531","2905.809","2930.546","1377947.59","14291886.96"
"000001","2019-07-15","2921.546","2955.000","2886.699","2942.185","1676433.97","17653320.12"
"000001","2019-07-16","2938.641","2944.821","2931.293","2937.617","1318117.51","14076638.90"
"000001","2019-07-17","2933.023","2942.067","2924.459","2931.693","1496316.16","15216296.26"
"000001","2019-07-18","2921.739","2921.739","2901.177","2901.177","1498888.28","14908884.31"
"000001","2019-07-19","2909.679","2939.597","2909.679","2924.201","1494695.53","14907121.20"
"000001","2019-07-22","2925.788","2927.160","2879.690","2886.974","1806749.60","20428943.42"
"000001","2019-07-23","2886.904","2901.359","2883.046","2899.945","1293105.08","14807734.93"
"000001","2019-07-24","2907.928","2936.452","2907.787","2923.278","1552457.62","17885810.40"
"000001","2019-07-25","2923.189","2937.360","2916.150","2937.360","1456843.85","17535638.17"
"000001","2019-07-26","2928.061","2948.326","2924.451","2944.541","1393433.88","15877466.61"
"000001","2019-07-29","2943.918","2948.467","2932.977","2941.007","1279918.46","14743913.45"
"000001","2019-07-30","2946.257","2965.632","2946.257","2952.338","1483164.62","17086634.99"
"000001","2019-07-31","2944.398","2944.398","2926.485","2932.506","1410523.48","16460787.35"
"000001","2019-08-01","2920.851","2927.342","2901.750","2908.766","1423898.13","17111563.57"
"000001","2019-08-02","2861.332","2872.473","2851.440","2867.838","1848884.43","21632740.06"
"000001","2019-08-05","2854.578","2863.689","2821.496","2821.496","1674194.23","19689148.31"
"000001","2019-08-06","2776.989","2787.419","2733.924","2777.556","2311237.27","25520923.12"
"000001","2019-08-07","2789.019","2792.693","2768.680","2768.680","1577167.52","17647572.84"
"000001","2019-08-08","2784.184","2799.686","2782.245","2794.552","1495395.64","17815614.84"
"000001","2019-08-09","2805.586","2808.329","2770.478","2774.753","1482402.93","17114033.88"
"000001","2019-08-12","2781.982","2814.994","2776.620","2814.994","1315634.33","16252325.98"
"000001","2019-08-13","2798.051","2802.042","2790.608","2797.260","1309165.05","15395751.06"
"000001","2019-08-14","2824.486","2829.891","2807.719","2808.915","1440146.41","17394488.33"
"000001","2019-08-15","2762.339","2815.896","2756.834","2815.798","1527721.52","17367053.92"
"000001","2019-08-16","2817.571","2840.316","2811.802","2823.824","1485823.44","18613937.03"
"000001","2019-08-19","2835.518","2883.096","2829.854","2883.096","2145466.68","24709221.63"
"000001","2019-08-20","2879.082","2892.080","2874.999","2880.001","1896772.06","20977434.44"
"000001","2019-08-21","2875.471","2885.586","2872.557","2880.331","1590196.65","18318727.52"
"000001","2019-08-22","2887.665","2888.497","2867.552","2883.436","1492062.15","16966216.72"
"000001","2019-08-23","2885.151","2902.456","2878.744","2897.425","1591568.26","19256713.27"
"000001","2019-08-26","2851.016","2870.494","2849.238","2863.567","1698953.63","19103666.79"
"000001","2019-08-27","2879.515","2919.644","2879.406","2902.193","2081417.94","23099969.29"
"000001","2019-08-28","2901.627","2905.435","2887.012","2893.756","1830979.03","20180505.06"
"000001","2019-08-29","2895.999","2898.605","2878.588","2890.919","1786130.82","19633277.05"
"000001","2019-08-30","2907.383","2914.577","2874.103","2886.237","1939599.51","22475116.99"
"000001","2019-09-02","2886.942","2928.479","2883.682","2924.106","2027868.07","22604369.33"
"000001","2019-09-03","2925.942","2930.154","2915.197","2930.154","1890012.16","22507015.73"
"000001","2019-09-04","2927.747","2957.412","2925.883","2957.412","2254959.07","25121269.40"
"000001","2019-09-05","2972.662","3015.844","2972.662","2985.865","3054387.06","34020066.66"
"000001","2019-09-06","2996.622","2999.943","2981.598","2999.601","2168260.35","25831874.49"
"000001","2019-09-09","3023.778","3026.240","3005.695","3024.739","2433777.52","28623653.21"
"000001","2019-09-10","3027.410","3027.410","3005.383","3021.202","2400129.47","27532175.16"
"000001","2019-09-11","3029.933","3030.557","3004.215","3008.812","2298373.62","26338955.50"
"000001","2019-09-12","3016.627","3033.473","3005.195","3031.235","1969687.01","22457602.53"
"000001","2019-09-16","3041.922","3042.928","3020.050","3030.754","2218789.59","23744226.54"
"000001","2019-09-17","3023.711","3023.711","2970.570","2978.118","2233380.61","23773893.59"
"000001","2019-09-18","2984.084","2996.402","2982.400","2985.659","1680466.99","19995363.16"
"000001","2019-09-19","2992.922","2999.279","2975.398","2999.279","1626906.15","19320654.95"
"000001","2019-09-20","3004.814","3011.340","2996.193","3006.447","1821453.02","21839058.69"
"000001","2019-09-23","2998.400","2998.400","2960.827","2977.077","1681394.50","19913054.88"
"000001","2019-09-24","2979.475","3002.897","2973.760","2985.341","1639027.61","20624580.56"
"000001","2019-09-25","2977.668","2977.668","2955.433","2955.433","1685431.35","20378275.42"
"000001","2019-09-26","2964.478","2970.035","2928.259","2929.088","1889325.41","21627756.29"
"000001","2019-09-27","2929.486","2939.079","2920.930","2932.167","1329057.77","15331100.24"
"000001","2019-09-30","2927.917","2936.482","2905.189","2905.189","1166468.11","14259170.25"
"000001","2019-10-08","2905.756","2933.016","2905.756","2913.570","1255358.12","15198079.20"
"000001","2019-10-09","2902.075","2924.857","2891.539","2924.857","1304241.44","15094023.08"
"000001","2019-10-10","2923.707","2949.240","2918.228","2947.711","1342397.52","15715997.68"
"000001","2019-10-11","2954.819","2980.788","2943.014","2973.656","1612037.46","18274739.31"
"000001","2019-10-14","2993.962","3026.383","2989.813","3007.883","2086148.02","22120175.57"
"000001","2019-10-15","3005.665","3005.665","2986.303","2991.046","1553769.04","16953193.25"
"000001","2019-10-16","2992.610","3010.424","2975.923","2978.712","1498854.96","16679154.94"
"000001","2019-10-17","2979.993","2986.719","2969.568","2977.334","1225276.14","13605125.21"
"000001","2019-10-18","2982.342","2987.204","2933.242","2938.141","1499906.78","16201827.23"
"000001","2019-10-21","2933.897","2940.325","2917.688","2939.618","1324751.07","14568588.12"
"000001","2019-10-22","2945.600","2954.642","2934.387","2954.380","1174820.48","13038174.12"
"000001","2019-10-23","2952.969","2957.300","2934.627","2941.619","1238128.81","13965365.05"
"000001","2019-10-24","2944.007","2953.044","2927.061","2940.922","1265402.90","14166723.30"
"000001","2019-10-25","2940.474","2958.241","2920.520","2954.933","1368607.06","16022409.06"
"000001","2019-10-28","2958.686","2980.128","2956.961","2980.050","1737314.81","19881701.22"
"000001","2019-10-29","2979.037","2979.037","2954.176","2954.176","1661100.58","19528808.16"
"000001","2019-10-30","2949.463","2953.299","2934.828","2939.321","1587981.10","18152950.13"
"000001","2019-10-31","2944.843","2946.752","2923.517","2929.056","1615714.83","18180193.74"
"000001","2019-11-01","2924.340","2959.833","2917.146","2958.199","1599073.73","17563083.91"
"000001","2019-11-04","2964.576","2983.058","2964.576","2975.492","1672483.64","18871009.47"
"000001","2019-11-05","2977.705","3008.314","2968.032","2991.562","1798915.93","20369163.02"
"000001","2019-11-06","2992.040","2995.563","2969.724","2978.596","1652635.47","18398523.62"
"000001","2019-11-07","2978.153","2988.955","2969.120","2978.714","1369526.78","15583487.77"
"000001","2019-11-08","2993.977","2998.759","2962.845","2964.185","1497421.07","17386722.72"
"000001","2019-11-11","2949.962","2949.962","2906.769","2909.975","1579161.05","16628514.03"
"000001","2019-11-12","2912.996","2918.303","2891.511","2914.823","1297291.54","13906072.62"
"000001","2019-11-13","2913.020","2913.861","2893.971","2905.241","1297658.41","14694363.67"
"000001","2019-11-14","2907.736","2917.374","2899.619","2909.870","1291454.48","15157618.34"
"000001","2019-11-15","2911.350","2917.829","2891.204","2891.343","1355194.63","15257639.27"
"000001","2019-11-18","2889.550","2911.378","2884.088","2909.200","1244331.77","14467741.37"
"000001","2019-11-19","2904.278","2933.991","2902.855","2933.991","1354176.04","15577074.13"
"000001","2019-11-20","2928.107","2930.493","2907.423","2911.053","1373575.30","15854319.56"
"000001","2019-11-21","2902.553","2910.361","2891.531","2903.638","1234586.07","13985120.79"
"000001","2019-11-22","2906.243","2925.018","2873.990","2885.288","1586233.65","18059382.92"
"000001","2019-11-25","2885.613","2906.609","2880.654","2906.169","1785874.29","17423458.33"
"000001","2019-11-26","2912.521","2915.041","2897.928","2907.060","1700046.63","16549676.62"
"000001","2019-11-27","2905.396","2914.487","2893.418","2903.195","1338622.05","13744969.72"
"000001","2019-11-28","2902.364","2909.840","2883.434","2889.693","1195224.68","12261654.52"
"000001","2019-11-29","2885.974","2892.388","2858.581","2871.981","1226129.68","14037131.64"
"000001","2019-12-02","2874.448","2888.890","2870.242","2875.807","1287558.06","13935176.15"
"000001","2019-12-03","2869.882","2884.856","2857.320","2884.699","1237787.42","13527861.19"
"000001","2019-12-04","2876.908","2882.498","2869.422","2878.116","1255436.53","13587922.15"
"000001","2019-12-05","2886.516","2902.002","2885.080","2899.469","1431630.96","15973659.23"
"000001","2019-12-06","2902.278","2912.014","2894.751","2912.014","1341288.78","14950733.33"
"000001","2019-12-09","2914.458","2919.589","2905.250","2914.478","1607965.27","17454647.82"
"000001","2019-12-10","2908.944","2919.201","2902.790","2917.316","1701239.98","18061729.15"
"000001","2019-12-11","2922.602","2928.256","2915.001","2924.417","1655410.87","17571609.17"
"000001","2019-12-12","2926.342","2926.342","2913.476","2915.698","1517608.04","16604416.34"
"000001","2019-12-13","2937.776","2969.981","2935.849","2967.676","2119785.85","23403654.14"
"000001","2019-12-16","2970.969","2984.641","2958.706","2984.393","2118621.19","23766676.32"
"000001","2019-12-17","2985.262","3039.383","2982.496","3022.422","2930322.54","30209089.75"
"000001","2019-12-18","3021.466","3033.234","3011.721","3017.044","2440896.91","25917363.18"
"000001","2019-12-19","3017.153","3021.418","3007.992","3017.066","2086242.64","22068829.24"
"000001","2019-12-20","3019.640","3027.484","3002.260","3004.938","2150757.55","22330503.60"
"000001","2019-12-23","2999.036","3009.338","2960.435","2962.751","2057166.17","21848427.31"
"000001","2019-12-24","2965.826","2983.819","2960.684","2982.681","1630302.50","16736666.73"
"000001","2019-12-25","2980.428","2988.292","2970.657","2981.881","1756540.28","18960856.27"
"000001","2019-12-26","2981.249","3007.355","2980.397","3007.355","1824404.26","19558607.91"
"000001","2019-12-27","3006.852","3036.113","3003.631","3005.036","2471027.79","25811873.94"
"000001","2019-12-30","2998.169","3041.397","2983.344","3040.024","2480665.30","26738299.44"
"000001","2019-12-31","3036.386","3051.677","3030.512","3050.124","2174290.22","22676399.14"
"000001","2020-01-02","3066.336","3098.100","3066.336","3085.198","2924702.08","32719712.26"
"000001","2020-01-03","3089.022","3093.819","3074.518","3083.786","2614966.67","28999170.84"
"000001","2020-01-06","3070.909","3107.203","3065.309","3083.408","3125758.42","33118254.99"
"000001","2020-01-07","3085.488","3105.451","3084.329","3104.802","2765831.11","28815922.77"
"000001","2020-01-08","3094.239","3094.239","3059.131","3066.893","2978725.53","30651739.45"
"000001","2020-01-09","3082.640","3097.329","3080.131","3094.882","2434356.49","27171602.09"
"000001","2020-01-10","3102.294","3105.225","3081.396","3092.291","2104424.62","24155566.81"
"000001","2020-01-13","3091.493","3115.570","3075.384","3115.570","2106210.04","25852405.80"
"000001","2020-01-14","3120.667","3127.169","3105.605","3106.820","2299737.69","27154244.14"
"000001","2020-01-15","3103.175","3107.943","3082.043","3090.038","2023130.23","23291344.67"
"000001","2020-01-16","3095.734","3096.372","3070.884","3074.081","2033754.75","23684336.01"
"000001","2020-01-17","3081.464","3091.952","3067.253","3075.496","1903042.99","24227304.53"
"000001","2020-01-20","3082.113","3096.311","3070.480","3095.787","2104933.41","27112245.54"
"000001","2020-01-21","3085.790","3085.790","3051.230","3052.142","2348307.39","28626809.82"
"000001","2020-01-22","3038.487","3069.253","3006.268","3060.755","2238528.65","27845692.40"
"000001","2020-01-23","3037.952","3045.041","2955.346","2976.528","2727632.34","32749036.04"
"000001","2020-02-03","2716.698","2766.577","2716.698","2746.606","2159121.03","25701959.74"
"000001","2020-02-04","2685.269","2786.164","2685.269","2783.288","3640462.00","37406846.68"
"000001","2020-02-05","2792.371","2842.743","2778.864","2818.088","3097618.23","34918411.48"
"000001","2020-02-06","2826.885","2876.588","2807.609","2866.510","3163921.42","35858258.97"
"000001","2020-02-07","2858.932","2875.964","2838.770","2875.964","3094796.42","36238416.25"
"000001","2020-02-10","2860.499","2891.848","2851.050","2890.488","2949297.84","34152039.83"
"000001","2020-02-11","2894.541","2913.816","2882.243","2901.674","2691683.35","30295684.72"
"000001","2020-02-12","2895.556","2926.899","2892.424","2926.899","2487334.29","29753442.05"
"000001","2020-02-13","2927.144","2935.406","2901.243","2906.074","2748048.44","33452632.74"
"000001","2020-02-14","2899.866","2926.943","2899.574","2917.008","2506506.27","30808036.87"
"000001","2020-02-17","2924.991","2983.637","2924.991","2983.622","3131980.07","36701434.01"
"000001","2020-02-18","2981.410","2990.600","2960.775","2984.972","3116659.13","37499856.26"
"000001","2020-02-19","2979.522","2998.272","2971.822","2975.402","3151411.51","38133116.04"
"000001","2020-02-20","2981.880","3031.371","2968.445","3030.154","3457328.81","41376136.41"
"000001","2020-02-21","3022.246","3058.898","3020.141","3039.669","3645572.76","44506207.67"
"000001","2020-02-24","3027.893","3042.182","3007.356","3031.233","3704300.44","45160136.31"
"000001","2020-02-25","2982.070","3016.946","2943.717","3013.050","4416227.62","51312864.46"
"000001","2020-02-26","2978.420","3028.779","2974.942","2987.929","4690495.52","49534144.73"
"000001","2020-02-27","2992.492","3009.458","2980.477","2991.329","3505236.58","39595564.15"
"000001","2020-02-28","2924.641","2948.126","2878.544","2880.304","4012169.14","43265777.50"
"000001","2020-03-02","2899.310","2982.507","2899.310","2970.931","3673333.69","39724420.12"
"000001","2020-03-03","3006.889","3026.842","2976.623","2992.897","4101080.47","44705368.15"
